node_id,sampling_interval_ms,deadband_value,deadband_type,active
ns=6;s=StarGateway:Shaco.Jinx.CU.mQ_Troai_nTulyOSawV,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mQ_jCTgh_GZyPfNJUvq,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mQ_mJkBV_ZLzAhXNOtE,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mQ_olpDs_jYoESXxvTu,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mQ_vSZAo_QXTsyBbAPu,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mQ_xtOEw_cZHNoXQAdL,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mR_DeLOu_uOlMRYLPTG,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mR_OgLIk_fGHDqIMLKi,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mR_PvCaN_gqYHnyuleL,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mR_dyHPk_BlnyrcPTgG,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mR_jJrYt_cUxzgZiDar,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mR_yYwPM_yntImRrWbl,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mS_CLgiD_xmesdEfBNV,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mS_PeJLi_UrXKxYEzuI,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mS_Pjtkx_HrQfuxyVLZ,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mS_SpOlo_NrfFBVphHn,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mS_nwUSi_MxJOoGVamL,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mT_GuQgb_WVFehkvbqB,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mT_RdaCh_JsRBTSGFhy,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mT_Uuejl_ZMVWQDeClT,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mT_crNDA_BwiTpWQCUN,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mT_vtaMT_TJkZEMdbgx,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mT_xocOY_OtPSCrbouB,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mT_zayCL_gwHOhyJpbL,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mU_BEMDU_tgxhIWrUbc,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mU_HRMSJ_LjgIBHhfVr,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mU_JnmHS_EmeGwfYvIn,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mU_iVSoz_UhajdfVnqx,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mU_lTkPY_ghxHDoRqsn,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mU_lpoFB_fTPdUsLqwe,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mV_HZXPj_qdCVGozHkM,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mV_Watzy_BTIedQfREx,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mV_XbpWM_nuMpCHAElD,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mV_ioPhB_uYMEGSFNpK,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mV_sRbYv_DZXYkrhRoV,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mW_JFBsH_EtHqURjOQA,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mW_XNzua_MPJpAVEQdy,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mW_bWRiT_rCJjZTvUby,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mW_iDuRN_KFLCDSeIkE,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mW_oEFlP_wZvahKEpxL,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mW_uozMO_acTRkxdLhv,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mW_zgKkf_ZUzxvfrbIQ,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mX_PBkge_bdquaweRjL,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mX_xfKvE_rhCPjGQNAH,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mX_xsqJG_qjQimAbvSR,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mY_IOKiU_xrGWqMCcsK,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mY_Ptmos_pLXCHhiQro,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mY_UmqWt_GOHAcgZsQo,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mY_dpafO_FrmsUBboxQ,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mY_jLUPZ_yzRjGKokpP,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mY_jeqiU_IRhaVqXicH,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mY_vWQsy_legcutiryA,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mZ_LpEiP_wfULpXkDAH,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mZ_NpPQF_MjWBQIkDrP,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mZ_cHVvE_TaekhsQxLG,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mZ_eAjmP_vDptUCAdwi,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mZ_jyGiw_wCdZnyOHbY,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mZ_mgUTM_ChzDOfRNAU,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mZ_vjPRW_vsUXjgFOnt,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ma_WFKTm_zcWDfaCuAE,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mb_Bjums_WgeJTsLRbq,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mb_KTPOq_ZEcRYgxaBw,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mb_WQZua_xZINtrdDHY,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mb_jKvix_LoQNuFbJOs,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mb_xBVKl_KOIzUtDBJr,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mc_OsACF_TSkRJgbctH,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mc_RyfPH_wRdNBYGCfS,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mc_UENac_iZeQdlmbKW,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mc_hEpSq_JoAvtLqlCE,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mc_jBsmC_TPXEUVCwgj,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mc_xnoJt_LsSMjNvBih,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.md_AtSor_USxedKDHus,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.md_LJxKl_CjprMWTufU,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.md_Lbzxs_NCJTBoPpzl,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.md_YVZIC_SIgGekPJlW,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.md_ZyzfO_piwotvuKTO,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.md_iWnPb_mJyMSKECvB,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.md_kMXfZ_BOjehYTcMf,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.md_oxncy_WqzjEdXUha,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.md_zmNcA_VAjthnaCwk,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.me_DrHEs_xXjfmhztdq,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.me_JRcjy_ghoVWNYDsT,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.me_SDkdI_cITrPnJAKF,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.me_laoQc_XyePVowZUK,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.me_myRUv_buvSweCfQq,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.me_vdoNB_mGsRpDbqHW,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mf_Dpdmw_xFndhcuWta,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mf_KiHnS_xEAvKBhsXl,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mf_eHhJt_btapIOQyYl,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mf_tNlZb_vMoRbQwmLh,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mg_ImAzd_SToQyXVZAd,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mg_WGhMa_sKfQPVweNL,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mg_dhGqe_vJOwBCKlsM,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mg_gTIZJ_dbFLHUrVne,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mg_gsaxX_euLwohOQyR,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mg_hndXk_NhZRAwUcFG,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mg_nfrAb_AnpUjYKMam,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mg_uHiLT_UwHdRmIbzg,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mg_uWULt_pcGwuRxmNQ,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mh_LaXOj_YgEZRBLdeT,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mh_WTpoh_qjrbnvtJAQ,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mh_pzeEC_rKXPsbVumW,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mh_tKPob_lAghSLewyz,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mh_vZeny_FxThSQKsAk,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mi_DhVqX_PTzLRyCnHh,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mi_IvRUk_ekAmdtSIrZ,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mi_OHcXZ_uMhCapJLse,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mi_TWawc_lIacsVPedb,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mi_VOopB_dhrJtQjIxY,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mi_vtjFp_hSjOxIfqXG,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mj_OJzRB_CLPlcBdEHN,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mj_ZSAKN_KUqfaYPBls,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mj_ijSdy_wzxaBtCjoJ,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mj_yUKWY_jaUtvZbCfQ,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mk_dMgVT_rgtOxaUyRB,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mk_lwpvT_RIKBvXwcmo,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mk_uWaFw_jnwXKAzLiY,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ml_DtsVY_pyKIYNHqEk,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ml_IbeEU_WBuSJCvMaD,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ml_KUcqk_nIvOyNDJfm,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ml_NmPhG_NsMJxHyKaE,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ml_WcqZM_rkQSsClENx,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ml_ahPSJ_ixAQgpZbsn,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ml_jyVAx_cUbdprQlAM,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ml_nmafH_rTOtlwIyze,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ml_zhEwM_zrbwsdygcn,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ml_zoQuG_KYqHLvbtjX,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mn_TyWcS_DVFkUBYqpN,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mn_fQHhN_NfgTWrazAI,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mn_nzXkH_dBUvHfKEDs,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mo_XFgek_xRDINUlsJT,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mo_aVCmF_wJsSEQzydt,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mo_fjXHg_PaildLCFtH,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mo_nyiJk_YXgdyJqfbG,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mo_pTrON_FiaVgrjfZY,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mo_uiFoZ_akphyuBVNg,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mp_BASNl_xQhpWEIrHD,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mp_DBlAH_iyScIeXFdD,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mp_IQpaw_zdlkarVNUZ,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mp_RYNyH_lpPsOTJGvy,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mp_iHsNP_ENkGvwrSRY,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mp_rqwJh_quhKtroUXC,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mp_xQqzh_YGRCHAKDoE,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mq_PhecQ_pXLOybRQmZ,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mq_PolZt_XpDvimWIOK,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mq_VAIhw_skyBGMWDvb,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mq_hcrJR_EoMKiJBSTL,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mq_jPSzt_QTGtapsrNE,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mq_nRIif_YThIFPoxlW,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mq_oGCHD_eoWIxgCNGr,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mq_uksAH_pgijyDNGzL,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mq_zxiAX_IyuQERhCle,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mr_MPWbZ_oseUIViPuJ,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mr_qMNHm_lRcpNyFaIA,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mr_rdSqC_mLDlgnSHWR,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mr_yGFoJ_KcRyInjTli,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ms_AvWZg_AmjFaRJYsO,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ms_CURVi_oGQhWmZbjq,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ms_GHbph_PVMDLkxvbW,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ms_OykDg_qTwMZCjgpK,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ms_emZVj_AkedxtEPrQ,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ms_jiMaQ_yZnlVTuYpw,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mt_QpEni_OevwrYEFzx,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mt_tlGKo_xKmzWotvqG,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mu_BvnAk_EmRXfkPiac,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mu_DfFvK_dfsBJiDROH,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mu_EpCgQ_HOvVJmeitS,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mu_SqzlD_AOwsoqWxgR,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mu_ewMQk_TCjJrBfuPQ,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mu_jRLcV_hJRMbaYTXc,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mu_kEiAM_wKABmfksez,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mu_omGcu_CwlkGPUqDQ,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mu_vGKTL_JrEdvuVMWT,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mv_ESmyH_RqkTPONZib,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mv_ZKsOJ_qxWhHMCnob,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mv_kVmSa_eEVwolsaFT,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mw_Bceuz_ZUvskRHmWc,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mw_HJElr_jNsQgLRrxE,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mw_HKVvC_yDHYTBpVSC,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mw_QpkzY_vsmBIREqSU,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mw_VfLmp_zoqYehcVMJ,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mw_kyYQu_IfXhMrHovj,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mw_rDmVo_gdhjcuTXsK,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mx_SfTMb_KWnBDXrAMz,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mx_athDG_JHXCBgciwr,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mx_mcYxd_tvoOCXRLlI,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mx_oIGMY_DHjytAwIvY,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mx_vIdku_REwcxfsJCd,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mx_zeXNw_KQWZjhMxCF,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.my_IcliY_luWQomxKyP,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.my_LMwCy_nHwRNfVCBi,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.my_PXtej_pubEFPcgwC,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.my_QMKAw_HIyPqfzxOC,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.my_efJtE_yZtwoYGAJp,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.my_sgdlE_XjTmtCvcRr,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mz_GiCKs_yotGSIljes,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mz_bRGKV_MyESFjnmti,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mz_fkqbD_vQGWLhkRUO,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.mz_oWqlX_FrmYAjEuzt,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.mz_ytagf_EfLoXbDqmt,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.nA_AHbSq_mzdHNlVgrI,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.nA_CZoOS_BJQmbGgeMY,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.nA_FfobO_cnOQybWVmq,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nA_HhZyi_fGopsFZBnY,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nA_KYzhq_nSyZYzDogc,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.nA_SwbrD_srNMSQCOfg,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.nA_alWgR_ZlRPeVqWoj,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.nA_bXtsj_ogrULyscpz,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nA_jXbfS_ejDqvJiBpf,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nB_cIBAr_EjkzhuqScM,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.nB_ftEuW_iMKXDeHNOf,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nB_oxjSP_KWIaefdGpS,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nB_yPsSQ_gRpAlTJPBD,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nC_Bmejs_OVRrawbLkA,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.nC_KQFDx_vLyhGZrqdb,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nC_VnZPR_naJGoLMqxW,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nC_ZDnIe_xfpWrJjbQR,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.nC_Zhjys_dpkcEsJlIx,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.nC_puSds_uxXGReNfih,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nC_yePFA_UVqyjGKBFa,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nC_yxUOZ_SDybNZwBUe,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.nD_BevJY_LngOKMJjtr,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.nD_EDMYP_gAkIHwutrD,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.nD_PXDKv_GyqWtrjwMe,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nD_PdwnD_zGHAZCBgOm,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nD_ZrEuO_YmUqCQhrVG,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.nD_aiVZQ_qPQLmwSrdc,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nD_jGKqU_qFKkeDLwis,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.nE_ItyGE_dAFEmufVrM,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.nE_rTJXn_AxueNoFtOC,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nE_ugHjo_gVYlQNtIUW,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nE_zwGUW_lJRPDgxEXA,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.nF_KHWyM_sYDjvyNcqo,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nF_ZjIge_JbhLkBnHaP,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nF_ewxmC_TnQpYchowD,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nF_wRcGe_piGcDhTxud,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nG_EJDPa_QGRUNDTBuE,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nG_KgyNS_plGqBktaxu,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nG_XKUvW_zVcnagkPSo,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nG_eKAvc_FkRxqcDprv,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nG_ekhcb_ywdJcGtFKX,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nG_lSEcj_nzwCpXPoNI,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.nG_puyTN_DtEucrKxJb,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.nH_Egwjp_KDuHMLTGEc,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.nH_MZqHo_WCxXiqMbRn,1000,,,0
